income,race,sex,workclass,marital-status,age,education-num,capital-gain,capital-loss,hours-per-week
<=50K.,White,Male,Private,Never-married,24,9,0,0,60
<=50K.,White,Male,Private,Married,28,9,0,0,40
<=50K.,White,Male,Private,Never-married,35,9,3325,0,50
<=50K.,White,Male,Private,Married,48,13,0,0,60
<=50K.,Black,Female,Private,Never-married,36,11,0,0,38
<=50K.,White,Female,Private,Never-married,38,11,0,0,40
<=50K.,White,Male,Private,Divorced,49,9,0,1669,40
>50K.,White,Male,Private,Married,42,14,0,0,40
<=50K.,White,Female,Private,Never-married,25,6,0,0,40
<=50K.,White,Male,Private,Married,41,14,0,0,40
<=50K.,White,Female,Private,Divorced,32,11,0,0,50
<=50K.,White,Male,Private,Married,48,10,0,0,60
<=50K.,White,Female,Private,Married,56,9,0,0,50
>50K.,White,Male,Private,Married,51,7,0,0,40
<=50K.,White,Male,Private,Married,26,9,3464,0,48
<=50K.,White,Male,Private,Married,35,13,0,0,40
<=50K.,White,Male,Private,Never-married,34,10,0,0,40
<=50K.,White,Male,Private,Married,26,13,0,0,40
<=50K.,White,Male,Private,Married,32,4,0,0,35
<=50K.,Black,Female,Private,Separated,55,7,0,0,40
<=50K.,White,Female,Private,Never-married,17,7,0,0,20
<=50K.,White,Female,Private,Separated,40,10,0,0,40
<=50K.,White,Male,Private,Divorced,38,13,0,0,50
<=50K.,White,Male,Private,Divorced,44,9,0,0,40
>50K.,White,Male,Private,Married,26,10,7688,0,40
<=50K.,White,Female,Private,Divorced,25,9,0,0,40
<=50K.,White,Female,Private,Divorced,45,9,0,0,40
>50K.,White,Male,Private,Married,38,9,0,0,45
<=50K.,White,Male,Private,Married,62,10,0,0,45
<=50K.,White,Male,Private,Never-married,20,9,0,2001,40
<=50K.,White,Male,Private,Divorced,49,13,0,0,40
>50K.,White,Male,Private,Married,36,9,0,0,40
<=50K.,Black,Female,Private,Separated,29,9,0,0,30
<=50K.,White,Female,Private,Never-married,23,7,0,0,40
<=50K.,White,Male,Private,Married,50,9,0,0,40
>50K.,Black,Male,Private,Married,44,13,0,1902,40
>50K.,White,Male,Private,Married,44,13,0,0,40
<=50K.,White,Female,Private,Married,32,9,0,0,36
<=50K.,White,Male,Private,Married,73,9,0,0,30
<=50K.,White,Female,Private,Never-married,24,14,0,0,40
>50K.,White,Male,Private,Married,29,11,0,0,40
>50K.,White,Male,Private,Married,40,12,0,0,40
<=50K.,Other,Male,Private,Never-married,17,7,0,0,12
<=50K.,White,Female,Private,Divorced,30,9,0,0,40
<=50K.,White,Female,Private,Never-married,19,9,0,1719,40
<=50K.,White,Male,Private,Never-married,30,16,0,0,60
<=50K.,White,Female,Private,Divorced,47,9,0,1504,35
<=50K.,White,Male,Private,Never-married,25,10,0,0,40
<=50K.,White,Female,Private,Divorced,41,13,0,0,40
<=50K.,White,Male,Private,Married,47,9,0,0,40
<=50K.,White,Female,Private,Divorced,49,9,0,0,20
>50K.,White,Male,Private,Married,37,13,0,1902,40
<=50K.,White,Male,Private,Married,24,9,0,0,38
<=50K.,White,Male,Private,Never-married,33,13,0,0,40
<=50K.,White,Male,Private,Never-married,45,9,0,0,40
<=50K.,Black,Male,Private,Never-married,35,13,0,0,40
<=50K.,White,Female,Private,Divorced,45,10,0,0,50
>50K.,White,Male,Private,Married,54,10,0,0,40
>50K.,White,Male,Private,Married,45,14,0,0,40
>50K.,White,Male,Private,Married,69,10,20051,0,50
<=50K.,Black,Male,Private,Never-married,24,9,0,0,40
<=50K.,Asian-Pac-Islander,Male,Private,Married,36,9,0,0,40
<=50K.,White,Male,Private,Divorced,56,9,0,0,40
>50K.,White,Male,Private,Married,35,14,0,1977,45
<=50K.,White,Female,Private,Never-married,50,7,0,0,40
<=50K.,White,Female,Private,Never-married,25,10,0,0,43
>50K.,Asian-Pac-Islander,Male,Private,Married,46,14,0,0,50
<=50K.,White,Female,Private,Never-married,23,13,0,0,25
<=50K.,White,Male,Private,Married,44,9,0,0,40
<=50K.,Other,Female,Private,Never-married,25,10,0,0,40
<=50K.,White,Female,Private,Never-married,18,6,0,0,15
<=50K.,White,Male,Private,Married,40,9,2174,0,60
<=50K.,White,Male,Private,Married,33,9,0,0,45
<=50K.,White,Female,Private,Divorced,35,11,0,0,40
<=50K.,White,Male,Private,Never-married,19,9,0,0,30
<=50K.,White,Male,Private,Married,31,10,0,1579,40
<=50K.,White,Female,Private,Never-married,27,9,0,0,34
>50K.,White,Female,Private,Married,35,9,4386,0,35
<=50K.,Other,Male,Private,Never-married,29,9,0,0,40
<=50K.,White,Male,Private,Never-married,27,13,0,0,2
<=50K.,White,Male,Private,Married,31,5,0,0,43
<=50K.,White,Male,Private,Married,26,13,0,0,40
<=50K.,White,Female,Private,Never-married,23,9,0,0,30
<=50K.,White,Female,Private,Divorced,36,13,0,0,40
<=50K.,White,Male,Private,Never-married,22,9,0,0,50
<=50K.,White,Female,Private,Married,62,10,0,0,40
>50K.,White,Male,Private,Married,41,9,0,1485,44
>50K.,White,Female,Private,Married,43,9,0,0,40
<=50K.,White,Female,Private,Never-married,27,10,0,0,40
<=50K.,Amer-Indian-Eskimo,Male,Private,Married,35,10,0,0,60
<=50K.,White,Male,Private,Never-married,42,13,0,0,32
<=50K.,White,Male,Private,Divorced,24,10,0,0,48
<=50K.,Black,Male,Private,Never-married,35,9,0,0,72
<=50K.,White,Female,Private,Married,46,4,0,0,45
>50K.,White,Male,Private,Married,45,10,0,0,40
<=50K.,White,Male,Private,Never-married,33,9,0,1092,40
<=50K.,White,Female,Private,Widowed,68,9,0,0,7
<=50K.,Black,Female,Private,Separated,33,13,0,0,45
<=50K.,White,Male,Private,Married,23,10,0,0,20
>50K.,White,Male,Private,Never-married,30,10,0,0,45
<=50K.,White,Female,Private,Divorced,40,9,0,0,50
<=50K.,White,Male,Private,Married,41,9,0,0,60
<=50K.,White,Male,Private,Never-married,26,14,0,0,38
<=50K.,Black,Female,Private,Divorced,37,9,0,0,20
<=50K.,White,Male,Private,Never-married,20,10,0,0,20
<=50K.,White,Male,Private,Married,30,10,0,0,40
<=50K.,White,Male,Private,Married,23,9,0,0,45
<=50K.,White,Male,Private,Never-married,28,13,0,0,40
>50K.,White,Female,Private,Never-married,48,10,0,0,40
<=50K.,White,Female,Private,Separated,34,9,0,0,40
<=50K.,White,Male,Private,Never-married,58,13,0,0,99
<=50K.,Other,Male,Private,Married,38,13,0,0,84
<=50K.,White,Female,Private,Never-married,23,6,0,0,40
>50K.,White,Male,Private,Married,42,10,0,0,40
<=50K.,White,Female,Private,Married,54,9,0,0,40
>50K.,White,Male,Private,Married,49,14,0,0,40
>50K.,White,Male,Private,Married,35,14,0,0,60
<=50K.,White,Male,Private,Never-married,26,9,0,0,40
<=50K.,White,Male,Private,Never-married,31,9,3325,0,40
<=50K.,White,Male,Private,Married,36,9,0,0,40
<=50K.,White,Male,Private,Married,25,6,0,0,40
<=50K.,White,Female,Private,Separated,52,12,0,0,50
>50K.,Black,Male,Private,Married,52,10,0,0,40
<=50K.,White,Male,Private,Never-married,19,10,0,0,40
>50K.,White,Male,Private,Married,43,11,0,0,40
>50K.,White,Male,Private,Married,57,8,0,0,40
<=50K.,White,Male,Private,Divorced,35,9,0,0,60
<=50K.,White,Female,Private,Never-married,30,13,0,0,30
<=50K.,White,Male,Private,Married,38,9,0,0,40
<=50K.,White,Male,Private,Never-married,23,9,0,0,40
<=50K.,White,Female,Private,Separated,22,10,0,0,40
<=50K.,White,Male,Private,Married,60,10,0,0,38
>50K.,White,Female,Private,Divorced,45,13,0,0,48
<=50K.,White,Male,Private,Never-married,26,9,5721,0,40
<=50K.,White,Female,Private,Divorced,29,10,0,0,35
>50K.,White,Male,Private,Married,47,10,7298,0,40
<=50K.,White,Male,Private,Married,40,9,0,0,35
<=50K.,White,Female,Private,Separated,34,9,7443,0,35
<=50K.,White,Male,Private,Married,42,14,0,0,40
<=50K.,White,Male,Private,Married,33,2,0,0,35
<=50K.,White,Male,Private,Married,53,9,0,0,40
>50K.,White,Male,Private,Married,38,11,0,0,40
>50K.,White,Male,Private,Married,44,10,0,0,45
<=50K.,White,Male,Private,Married,43,6,0,0,40
<=50K.,White,Male,Private,Never-married,26,14,0,0,32
<=50K.,White,Male,Private,Married,56,9,0,0,40
<=50K.,Black,Female,Private,Divorced,39,11,0,0,40
<=50K.,White,Male,Private,Divorced,44,4,0,0,48
>50K.,White,Male,Private,Separated,34,9,0,0,48
<=50K.,White,Female,Private,Never-married,40,12,0,0,40
<=50K.,White,Female,Private,Divorced,44,10,0,0,40
<=50K.,White,Male,Private,Never-married,22,13,0,0,20
<=50K.,White,Female,Private,Divorced,43,10,0,0,30
<=50K.,White,Male,Private,Never-married,23,9,0,0,40
<=50K.,Black,Female,Private,Separated,41,10,0,0,40
<=50K.,White,Male,Private,Never-married,44,10,0,0,35
<=50K.,White,Male,Private,Married,32,9,0,0,40
>50K.,White,Male,Private,Married,47,10,0,0,50
<=50K.,White,Female,Private,Never-married,24,9,0,0,30
<=50K.,White,Male,Private,Married,39,14,0,0,40
<=50K.,White,Male,Private,Divorced,32,8,0,0,54
<=50K.,White,Male,Private,Married,40,9,0,0,50
<=50K.,White,Female,Private,Divorced,34,9,0,3770,45
<=50K.,White,Male,Private,Never-married,34,9,2036,0,30
>50K.,White,Male,Private,Married,57,14,0,1977,45
<=50K.,White,Male,Private,Married,71,3,0,0,40
<=50K.,White,Male,Private,Divorced,54,9,0,0,45
<=50K.,White,Female,Private,Never-married,26,11,0,0,54
>50K.,White,Female,Private,Married,37,10,0,0,45
<=50K.,White,Female,Private,Divorced,42,13,0,0,15
<=50K.,White,Male,Private,Married,45,9,0,0,40
<=50K.,White,Male,Private,Married,37,9,0,0,50
<=50K.,White,Male,Private,Married,57,9,0,0,50
<=50K.,White,Male,Private,Married,39,13,0,0,60
<=50K.,White,Female,Private,Divorced,30,11,0,0,46
>50K.,White,Male,Private,Married,27,9,0,0,40
>50K.,White,Male,Private,Married,44,16,0,0,40
>50K.,White,Female,Private,Married,38,9,0,0,60
<=50K.,White,Male,Private,Never-married,19,9,0,0,40
<=50K.,White,Female,Private,Divorced,39,10,0,0,38
<=50K.,White,Female,Private,Never-married,17,6,0,0,20
<=50K.,White,Female,Private,Divorced,43,10,0,0,40
<=50K.,White,Male,Private,Married,45,13,0,0,60
>50K.,White,Male,Private,Married,44,14,0,0,38
>50K.,White,Male,Private,Married,26,10,0,0,52
>50K.,White,Male,Private,Married,32,12,0,1887,40
<=50K.,White,Female,Private,Never-married,21,9,0,0,40
<=50K.,White,Male,Private,Married,34,9,0,0,40
<=50K.,White,Female,Private,Never-married,46,3,0,0,40
<=50K.,White,Male,Private,Never-married,23,10,0,0,40
<=50K.,White,Male,Private,Married,25,10,3137,0,40
<=50K.,White,Female,Private,Never-married,25,9,0,0,38
<=50K.,Asian-Pac-Islander,Female,Private,Married,60,7,0,0,30
<=50K.,White,Female,Private,Never-married,25,13,0,0,40
<=50K.,White,Female,Private,Married,31,9,0,0,45
<=50K.,White,Male,Private,Divorced,35,9,0,0,40
<=50K.,White,Male,Private,Divorced,48,10,0,0,40
<=50K.,White,Female,Private,Divorced,27,9,0,0,40
<=50K.,White,Male,Private,Never-married,24,9,0,1590,40
>50K.,White,Female,Private,Married,49,10,0,0,40
<=50K.,White,Female,Private,Never-married,31,9,0,0,40
<=50K.,White,Male,Private,Divorced,59,7,0,0,40
<=50K.,White,Male,Private,Married,27,13,0,0,40
<=50K.,White,Male,Private,Never-married,24,9,0,0,40
<=50K.,White,Female,Private,Divorced,46,10,0,0,40
<=50K.,White,Female,Private,Widowed,55,3,0,0,40
<=50K.,White,Female,Private,Divorced,76,9,0,0,8
<=50K.,White,Female,Private,Divorced,25,10,0,0,40
>50K.,White,Male,Private,Married,51,10,7298,0,40
<=50K.,White,Male,Private,Married,33,9,0,0,40
<=50K.,White,Male,Private,Married,46,9,0,0,40
<=50K.,White,Female,Private,Married,51,10,0,0,40
>50K.,White,Male,Private,Never-married,53,13,8614,0,50
>50K.,White,Male,Private,Married,30,13,99999,0,35
>50K.,Asian-Pac-Islander,Male,Private,Married,34,9,0,0,40
<=50K.,White,Female,Private,Never-married,31,11,0,0,40
>50K.,White,Male,Private,Married,46,10,0,1977,50
<=50K.,White,Male,Private,Married,35,2,0,0,40
<=50K.,White,Male,Private,Never-married,40,9,0,0,40
<=50K.,Asian-Pac-Islander,Male,Private,Married,35,9,0,0,40
<=50K.,White,Female,Private,Never-married,23,13,0,0,20
<=50K.,Black,Male,Private,Divorced,43,9,0,0,40
>50K.,White,Male,Private,Married,61,9,0,0,40
<=50K.,White,Male,Private,Never-married,29,15,0,0,50
<=50K.,White,Male,Private,Never-married,21,9,0,0,40
<=50K.,Black,Female,Private,Never-married,40,9,0,0,40
<=50K.,White,Male,Private,Never-married,23,13,0,0,40
<=50K.,White,Male,Private,Never-married,90,13,0,0,55
<=50K.,White,Male,Private,Never-married,24,13,0,0,40
<=50K.,White,Female,Private,Never-married,20,10,2176,0,12
<=50K.,White,Female,Private,Never-married,31,9,0,0,40
<=50K.,White,Male,Private,Never-married,22,9,0,0,40
<=50K.,White,Male,Private,Married,25,10,0,0,40
>50K.,White,Male,Private,Married,46,8,7298,0,40
<=50K.,White,Female,Private,Married,28,5,0,0,40
<=50K.,White,Female,Private,Divorced,51,10,0,0,40
<=50K.,White,Male,Private,Married,55,6,0,0,40
>50K.,White,Female,Private,Married,46,14,7688,0,35
>50K.,White,Male,Private,Married,45,16,7688,0,50
<=50K.,White,Female,Private,Never-married,22,10,0,0,40
>50K.,White,Male,Private,Married,37,13,5178,0,40
<=50K.,White,Female,Private,Married,24,13,0,0,40
<=50K.,Black,Female,Private,Divorced,67,10,0,0,41
<=50K.,White,Female,Private,Married,28,9,0,0,37
>50K.,White,Male,Private,Married,56,6,0,0,35
<=50K.,White,Female,Private,Separated,33,10,0,0,40
>50K.,White,Male,Private,Married,45,10,0,0,40
>50K.,White,Male,Private,Married,53,13,0,1902,40
<=50K.,White,Male,Private,Married,47,4,0,0,40
<=50K.,White,Female,Private,Divorced,40,9,0,0,30
<=50K.,White,Male,Private,Never-married,35,10,0,0,48
<=50K.,Black,Female,Private,Married,42,10,0,0,30
<=50K.,White,Female,Private,Divorced,39,10,0,0,40
<=50K.,White,Male,Private,Married,39,9,0,0,30
<=50K.,White,Male,Private,Married,37,9,0,0,40
<=50K.,White,Female,Private,Never-married,25,11,0,0,40
<=50K.,White,Male,Private,Divorced,39,9,0,0,45
>50K.,White,Male,Private,Married,39,13,0,0,30
<=50K.,Black,Male,Private,Never-married,25,13,0,0,35
<=50K.,White,Male,Private,Married,30,7,0,0,40
<=50K.,Black,Female,Private,Married,37,5,0,0,48
<=50K.,White,Female,Private,Never-married,22,9,0,0,36
<=50K.,White,Female,Private,Divorced,54,13,0,1408,38
<=50K.,White,Male,Private,Never-married,33,12,0,0,45
<=50K.,White,Male,Private,Divorced,36,10,0,0,45
<=50K.,White,Female,Private,Never-married,17,7,0,0,30
<=50K.,White,Male,Private,Divorced,36,10,0,0,40
>50K.,Black,Male,Private,Married,36,9,0,0,50
<=50K.,White,Male,Private,Married,28,9,0,0,55
>50K.,White,Male,Private,Married,39,14,99999,0,40
<=50K.,White,Male,Private,Never-married,49,3,0,0,45
<=50K.,White,Male,Private,Married,61,10,0,0,20
<=50K.,White,Male,Private,Married,55,9,0,0,40
<=50K.,White,Male,Private,Married,20,9,0,0,20
<=50K.,Asian-Pac-Islander,Male,Private,Married,49,9,0,0,40
<=50K.,White,Female,Private,Divorced,37,6,0,0,33
<=50K.,White,Male,Private,Married,47,11,0,0,26
<=50K.,Black,Male,Private,Married,34,9,0,0,40
<=50K.,Black,Female,Private,Divorced,61,9,0,0,35
<=50K.,Black,Male,Private,Never-married,25,9,0,0,40
<=50K.,White,Male,Private,Never-married,26,12,0,0,30
<=50K.,White,Female,Private,Never-married,18,9,0,0,30
<=50K.,White,Male,Private,Married,35,9,0,0,50
<=50K.,Black,Female,Private,Divorced,36,9,0,0,40
>50K.,White,Male,Private,Married,56,9,0,0,35
<=50K.,White,Female,Private,Never-married,24,8,0,0,38
>50K.,White,Female,Private,Widowed,66,9,0,0,40
<=50K.,White,Female,Private,Married,42,9,0,0,40
<=50K.,White,Male,Private,Never-married,28,9,0,0,20
<=50K.,White,Female,Private,Never-married,20,10,0,0,20
>50K.,White,Male,Private,Married,52,9,4386,0,40
<=50K.,White,Female,Private,Divorced,39,10,0,0,40
<=50K.,White,Female,Private,Never-married,18,9,0,0,30
<=50K.,White,Female,Private,Married,49,4,0,0,40
<=50K.,White,Male,Private,Never-married,21,10,0,0,48
>50K.,White,Male,Private,Married,38,9,0,0,40
<=50K.,White,Male,Private,Married,55,9,0,0,40
<=50K.,White,Male,Private,Married,27,6,0,0,55
<=50K.,White,Female,Private,Separated,34,9,0,0,40
<=50K.,White,Female,Private,Never-married,38,9,0,0,40
<=50K.,White,Female,Private,Divorced,32,9,0,0,40
<=50K.,White,Male,Private,Married,34,14,0,0,50
>50K.,White,Male,Private,Married,46,13,0,0,30
>50K.,White,Male,Private,Married,48,14,0,0,40
<=50K.,White,Male,Private,Never-married,23,10,0,0,40
>50K.,White,Male,Private,Married,67,9,0,0,37
>50K.,White,Male,Private,Married,36,15,5178,0,60
<=50K.,White,Female,Private,Never-married,25,13,0,0,20
<=50K.,White,Male,Private,Married,43,10,4064,0,38
<=50K.,White,Male,Private,Separated,56,2,0,0,40
>50K.,White,Male,Private,Married,39,9,0,1887,46
<=50K.,White,Female,Private,Never-married,27,10,0,0,40
<=50K.,White,Male,Private,Never-married,21,10,0,0,40
<=50K.,White,Female,Private,Never-married,24,10,0,0,40
<=50K.,White,Male,Private,Married,31,10,0,0,40
<=50K.,White,Male,Private,Never-married,22,6,0,0,15
<=50K.,White,Female,Private,Never-married,26,13,0,0,45
<=50K.,Asian-Pac-Islander,Male,Private,Never-married,33,9,0,0,40
<=50K.,Black,Female,Private,Divorced,29,5,0,0,40
<=50K.,White,Female,Private,Widowed,72,9,6360,0,40
<=50K.,White,Female,Private,Never-married,40,10,0,0,40
<=50K.,White,Male,Private,Never-married,20,9,0,0,30
<=50K.,White,Female,Private,Widowed,69,9,1848,0,12
>50K.,White,Male,Private,Married,45,14,0,0,45
<=50K.,White,Male,Private,Married,27,9,0,0,40
<=50K.,Black,Male,Private,Married,55,10,0,0,35
>50K.,Black,Male,Private,Married,31,10,0,0,40
<=50K.,White,Female,Private,Divorced,45,10,0,0,55
<=50K.,White,Male,Private,Married,64,9,0,0,5
<=50K.,White,Male,Private,Married,38,10,0,0,45
<=50K.,White,Male,Private,Never-married,17,6,0,0,40
>50K.,White,Female,Private,Married,33,9,0,1887,20
<=50K.,Black,Female,Private,Married,22,8,0,0,50
<=50K.,White,Female,Private,Never-married,23,10,0,0,30
<=50K.,White,Male,Private,Never-married,25,9,0,0,40
>50K.,White,Male,Private,Married,33,13,3103,0,43
<=50K.,White,Female,Private,Never-married,37,9,0,0,35
<=50K.,White,Female,Private,Separated,53,9,0,1876,38
>50K.,White,Female,Private,Married,33,13,0,0,40
<=50K.,White,Male,Private,Married,41,9,0,0,40
<=50K.,White,Female,Private,Never-married,25,10,0,0,25
>50K.,White,Female,Private,Divorced,35,9,0,0,40
<=50K.,White,Male,Private,Married,28,9,0,0,38
<=50K.,White,Male,Private,Divorced,53,9,0,0,40
<=50K.,White,Female,Private,Never-married,28,9,0,0,40
<=50K.,White,Female,Private,Never-married,19,10,0,0,30
<=50K.,White,Female,Private,Never-married,20,12,0,0,30
<=50K.,Asian-Pac-Islander,Male,Private,Never-married,27,13,0,0,40
<=50K.,White,Female,Private,Never-married,30,9,0,0,40
<=50K.,White,Female,Private,Divorced,47,9,0,1974,40
<=50K.,White,Male,Private,Never-married,22,6,0,0,30
>50K.,White,Male,Private,Married,24,9,4386,0,40
<=50K.,White,Female,Private,Never-married,26,13,0,0,40
<=50K.,White,Male,Private,Married,27,9,0,0,45
<=50K.,White,Male,Private,Married,57,5,0,0,40
<=50K.,White,Male,Private,Never-married,30,13,0,0,45
>50K.,White,Male,Private,Married,40,10,5178,0,60
<=50K.,Black,Female,Private,Divorced,60,9,0,0,38
>50K.,White,Male,Private,Married,25,8,0,0,40
<=50K.,White,Male,Private,Married,39,13,0,0,55
>50K.,White,Female,Private,Married,48,9,0,0,40
>50K.,White,Male,Private,Married,52,9,0,1977,40
<=50K.,White,Male,Private,Never-married,27,13,0,0,40
<=50K.,White,Male,Private,Never-married,32,10,0,0,40
<=50K.,White,Male,Private,Never-married,27,13,0,0,45
>50K.,White,Male,Private,Divorced,44,10,0,0,55
>50K.,White,Male,Private,Married,30,14,0,0,44
<=50K.,White,Female,Private,Divorced,26,10,0,0,40
>50K.,White,Male,Private,Married,61,9,0,0,40
>50K.,White,Male,Private,Married,33,14,15024,0,40
>50K.,White,Male,Private,Married,50,12,0,0,50
>50K.,White,Male,Private,Married,33,9,0,0,40
<=50K.,White,Male,Private,Never-married,22,10,0,0,10
<=50K.,White,Female,Private,Widowed,57,9,0,0,36
<=50K.,White,Female,Private,Divorced,58,9,2174,0,40
<=50K.,White,Female,Private,Never-married,20,10,0,0,20
<=50K.,Black,Female,Private,Divorced,57,12,0,0,40
<=50K.,White,Female,Private,Never-married,21,12,0,0,8
<=50K.,White,Male,Private,Divorced,40,10,0,0,40
<=50K.,White,Male,Private,Separated,23,10,0,0,40
<=50K.,White,Male,Private,Married,54,9,0,0,20
>50K.,White,Male,Private,Married,38,10,0,0,40
>50K.,White,Male,Private,Married,32,10,15024,0,60
<=50K.,White,Female,Private,Never-married,27,9,0,0,42
<=50K.,White,Male,Private,Married,42,3,0,0,40
<=50K.,White,Female,Private,Never-married,36,9,0,0,47
<=50K.,Black,Male,Private,Married,22,9,0,0,40
<=50K.,White,Male,Private,Married,26,9,0,0,45
>50K.,White,Male,Private,Married,28,7,0,0,60
<=50K.,White,Female,Private,Divorced,55,9,0,0,40
<=50K.,White,Female,Private,Divorced,76,10,0,0,20
<=50K.,White,Male,Private,Never-married,27,13,0,0,60
>50K.,White,Male,Private,Married,50,9,0,0,40
